Episode,Reward,Steps,Exploration Rate
37210,2358.0,6139063,0.2155061261870206
37211,1328.0,6139203,0.21549858360365617
37212,1859.0,6139418,0.21548700086462672
37213,249.0,6139445,0.2154855463320979
37214,1858.0,6139663,0.2154738026883704
37215,1589.0,6139813,0.21546572257126162
37216,732.0,6139922,0.21545985120958444
37217,1327.0,6140074,0.21545166388977396
37218,252.0,6140101,0.21545020959576897
37219,1043.0,6140248,0.21544229194506329
37220,249.0,6140275,0.2154408377143187
37221,725.0,6140467,0.21543049680099827
37222,2355.0,6140769,0.21541423241044294
37223,737.0,6140842,0.2154103011360825
37224,1047.0,6140953,0.2154043235824169
37225,1432.0,6141114,0.21539565373178968
37226,654.0,6141183,0.2153919381883444
37227,1322.0,6141353,0.21538278422434895
37228,609.0,6141416,0.21537939197178685
37229,3043.0,6141808,0.2153582858229507
37230,1031.0,6142004,0.21534773352415829
37231,1041.0,6142136,0.2153406271653182
37232,1579.0,6142297,0.21533195987842046
37233,1156.0,6142453,0.21532356209469217
37234,1327.0,6142677,0.21531150431132706
37235,1429.0,6142819,0.215303860887639
37236,1693.0,6143010,0.2152935803724443
37237,1039.0,6143172,0.2152848611579134
37238,1944.0,6143376,0.21527388190859367
37239,1571.0,6143557,0.2152641409846085
37240,1342.0,6143731,0.2152547771969677
37241,1579.0,6143930,0.21524406853684225
37242,621.0,6143993,0.21524067846903544
37243,1920.0,6144210,0.2152290019774951
37244,653.0,6144280,0.21522523550244588
37245,1037.0,6144434,0.21521694948934889
37246,735.0,6144514,0.2152126451928636
37247,238.0,6144549,0.21521076209022108
37248,1924.0,6144743,0.2152003246200643
37249,1045.0,6144878,0.21519306173076144
37250,246.0,6144908,0.21519144778864874
37251,651.0,6144988,0.2151871440021924
37252,1585.0,6145135,0.21517923601897085
37253,1056.0,6145311,0.21516976833969173
37254,818.0,6145437,0.2151629905978909
37255,1914.0,6145711,0.21514825243597852
37256,1045.0,6145854,0.21514056102247628
37257,252.0,6145881,0.21513910882840884
37258,1838.0,6146165,0.21512383449201591
37259,246.0,6146192,0.21512238241085216
37260,1587.0,6146354,0.2151136701296991
37261,1856.0,6146598,0.2151005485943901
37262,1416.0,6146807,0.21508930988293357
37263,1331.0,6146960,0.21508108287314334
37264,1699.0,6147132,0.2150718345842621
37265,1913.0,6147378,0.2150586080714995
37266,1323.0,6147543,0.21504973708577182
37267,1073.0,6147659,0.21504350073304349
37268,1568.0,6147864,0.2150324800346596
37269,1071.0,6147995,0.21502543783537384
37270,1347.0,6148155,0.21501683698880214
37271,1915.0,6148392,0.21500409761702396
37272,236.0,6148426,0.21500227008973255
37273,1338.0,6148610,0.2149923802115398
37274,1915.0,6148860,0.21497894360599348
37275,1339.0,6149026,0.21497002216383865
37276,610.0,6149098,0.21496615273778047
37277,239.0,6149133,0.21496427179193778
37278,654.0,6149201,0.21496061742992212
37279,252.0,6149229,0.21495911271067838
37280,654.0,6149298,0.2149554046975018
37281,610.0,6149356,0.2149522878663407
37282,614.0,6149423,0.214948687445222
37283,2370.0,6149675,0.21493514610277464
37284,1433.0,6149873,0.21492450707502941
37285,1700.0,6150072,0.21491381484543584
37286,1698.0,6150256,0.21490392903609123
37287,1351.0,6150417,0.2148952793259417
37288,2354.0,6150717,0.21487916278235344
37289,1329.0,6150865,0.21487121239941864
37290,651.0,6150949,0.2148667001507724
37291,249.0,6150980,0.2148650349400905
37292,654.0,6151049,0.21486132854974166
37293,653.0,6151122,0.21485740736578585
37294,1573.0,6151298,0.21484795384665759
37295,1435.0,6151487,0.21483780251939497
37296,605.0,6151556,0.2148340965988014
37297,1048.0,6151674,0.2148277590856374
37298,1044.0,6151808,0.21482056247535133
37299,2359.0,6152114,0.21480412932884138
37300,1156.0,6152231,0.21479784639916055
37301,249.0,6152258,0.21479639651840926
37302,247.0,6152285,0.21479494664744467
37303,1433.0,6152472,0.21478490521715266
37304,2641.0,6152775,0.21476863587475564
37305,1425.0,6152962,0.21475859567446365
37306,3058.0,6153277,0.21474168409884006
37307,1857.0,6153483,0.21473062518549452
37308,1159.0,6153609,0.21472386127648688
37309,1328.0,6153770,0.21471521881391945
37310,740.0,6153898,0.21470834803599065
37311,654.0,6153967,0.21470464434846795
37312,1691.0,6154173,0.2146935873426207
37313,1932.0,6154420,0.21468033042125503
37314,1324.0,6154615,0.2146698650089339
37315,654.0,6154683,0.2146662156517917
37316,1924.0,6154969,0.2146508675641527
37317,652.0,6155045,0.21464678923590286
37318,1693.0,6155234,0.21463664741344488
37319,2360.0,6155518,0.21462140875055047
37320,1865.0,6155729,0.21461008776841572
37321,812.0,6155888,0.2146015571859058
37322,1433.0,6156042,0.21459329518396475
37323,214.0,6156082,0.214591149261474
37324,741.0,6156231,0.21458315588904125
37325,603.0,6156298,0.21457956165083217
37326,1700.0,6156466,0.21457054949737162
37327,1045.0,6156593,0.2145637369897217
37328,654.0,6156662,0.21456003579671834
37329,1693.0,6156849,0.2145500053482532
37330,627.0,6156920,0.21454619711897985
37331,1038.0,6157066,0.2145383663247179
37332,605.0,6157133,0.21453477283672784
37333,816.0,6157269,0.21452747877753836
37334,1052.0,6157369,0.21452211565693705
37335,1860.0,6157552,0.2145123014934183
37336,3034.0,6157992,0.21448870643505394
37337,1347.0,6158140,0.2144807704987386
37338,1861.0,6158333,0.2144704220499253
37339,1042.0,6158478,0.2144626476370652
37340,624.0,6158541,0.21445926987654218
37341,249.0,6158571,0.21445766143784853
37342,1931.0,6158766,0.214447206880377
37343,1578.0,6158959,0.21443686005096949
37344,252.0,6158986,0.21443541260686816
37345,1150.0,6159129,0.21442774667693748
37346,2368.0,6159383,0.21441413094562373
37347,1916.0,6159579,0.21440362490929268
37348,821.0,6159689,0.21439772888994052
37349,1926.0,6159886,0.2143871700604847
37350,606.0,6159947,0.21438390068066124
37351,234.0,6159981,0.21438207842502205
37352,1924.0,6160195,0.2143706092891932
37353,1581.0,6160363,0.2143616059115486
37354,2356.0,6160650,0.21434622601616016
37355,1434.0,6160807,0.21433781309084093
37356,2998.0,6161425,0.21430470045259187
37357,2287.0,6162067,0.21427030730398966
37358,249.0,6162096,0.21426875384969848
37359,630.0,6162174,0.21426457564921317
37360,248.0,6162201,0.21426312936802777
37361,2635.0,6162506,0.21424679242522285
37362,250.0,6162533,0.21424534626407382
37363,611.0,6162592,0.21424218616812676
37364,246.0,6162620,0.21424068647788483
37365,252.0,6162647,0.2142392403579508
37366,1048.0,6162759,0.21423324174245115
37367,1436.0,6162902,0.21422558304000056
37368,2345.0,6163247,0.21420710687794722
37369,1010.0,6163547,0.21419104194536356
37370,817.0,6163680,0.21418392021072719
37371,1052.0,6163791,0.21417797668866434
37372,653.0,6163865,0.21417401443225073
37373,246.0,6163893,0.21417251521920935
37374,1913.0,6164089,0.21416202102176035
37375,1436.0,6164244,0.21415372240319408
37376,1694.0,6164417,0.2141444604538322
37377,654.0,6164486,0.21414076649328762
37378,609.0,6164545,0.21413760793988101
37379,576.0,6165002,0.21411314411263527
37380,1707.0,6165199,0.21410259929863631
37381,653.0,6165272,0.21409869196136475
37382,1437.0,6165415,0.2140910380689834
37383,252.0,6165442,0.21408959295917282
37384,1325.0,6165604,0.2140809225051509
37385,1859.0,6165800,0.21407043279563545
37386,1438.0,6165957,0.21406203069498903
37387,2358.0,6166245,0.21404661878168654
37388,1422.0,6166403,0.21403816410616752
37389,1437.0,6166562,0.2140296562571742
37390,2340.0,6166937,0.2140095919149199
37391,1863.0,6167136,0.21399894520122897
37392,1051.0,6167241,0.21399332780194316
37393,604.0,6167345,0.2139877640470532
37394,654.0,6167414,0.21398407278949866
37395,1694.0,6167598,0.21397422974731026
37396,652.0,6167674,0.2139701642750584
37397,654.0,6167742,0.21396652681272907
37398,1861.0,6167938,0.21395604270846583
37399,2353.0,6168232,0.21394031751526674
37400,1690.0,6168416,0.2139304764857749
37401,630.0,6168493,0.21392635836322427
37402,2624.0,6168884,0.21390544808108422
37403,1577.0,6169088,0.21389453918004642
37404,1331.0,6169229,0.21388699952948392
37405,1338.0,6169398,0.21387796299352108
37406,1045.0,6169514,0.21387176062175284
37407,611.0,6169571,0.21386871297049717
37408,1428.0,6169757,0.21385876830531483
37409,1318.0,6169943,0.21384882410254874
37410,814.0,6170090,0.21384096530168592
37411,3030.0,6170548,0.21381648190979546
37412,1588.0,6170699,0.21380841048894236
37413,1919.0,6170935,0.21379579616327116
37414,747.0,6171089,0.21378756518253628
37415,1865.0,6171269,0.21377794495735597
37416,1321.0,6171423,0.2137697146638794
37417,1889.0,6171599,0.2137603090021832
37418,250.0,6171626,0.21375886612478662
37419,2630.0,6171984,0.21373973555997988
37420,1697.0,6172160,0.21373033121733534
37421,244.0,6172192,0.213728621381311
37422,249.0,6172221,0.21372707185422915
37423,1336.0,6172426,0.21371611862110487
37424,654.0,6172494,0.21371248547751548
37425,985.0,6172930,0.21368919208319653
37426,610.0,6172993,0.21368582650450405
37427,1347.0,6173130,0.21367850788936238
37428,1696.0,6173308,0.21366899940613673
37429,250.0,6173335,0.2136675571450779
37430,751.0,6173454,0.213661200629011
37431,2354.0,6173764,0.213644642525525
37432,1917.0,6173989,0.21363262535086536
37433,251.0,6174016,0.21363118333533057
37434,251.0,6174045,0.2136296345146721
37435,1575.0,6174234,0.2136195407516451
37436,814.0,6174382,0.21361163697386898
37437,1048.0,6174512,0.21360469470761162
37438,250.0,6174542,0.21360309267820873
37439,606.0,6174640,0.21359785946589016
37440,1035.0,6174815,0.21358851476278606
37441,1433.0,6174976,0.21357991799700216
37442,1585.0,6175149,0.21357068086414727
37443,652.0,6175225,0.2135666230592523
37444,1019.0,6175494,0.2135522611849778
37445,654.0,6175562,0.2135486308269415
37446,1039.0,6175715,0.21354046274700575
37447,252.0,6175748,0.21353870104523465
37448,652.0,6175823,0.2135346972316249
37449,817.0,6175956,0.21352759732009022
37450,1346.0,6176086,0.21352065778507692
37451,1046.0,6176211,0.21351398536794328
37452,246.0,6176238,0.2135125441532258
37453,1922.0,6176458,0.21350080128475976
37454,1584.0,6176634,0.21349140745499348
37455,608.0,6176713,0.21348719104080582
37456,1340.0,6176860,0.2134793455297154
37457,617.0,6176948,0.21347464903518765
37458,652.0,6177025,0.2134705396872321
37459,601.0,6177092,0.21346696408519064
37460,654.0,6177162,0.2134632284455386
37461,653.0,6177236,0.21345927941184692
37462,252.0,6177263,0.21345783856639347
37463,652.0,6177338,0.21345383626894118
37464,242.0,6177368,0.21345223537097222
37465,653.0,6177438,0.21344849998907045
37466,633.0,6177530,0.21344359072941307
37467,624.0,6177597,0.2134400155787629
37468,1684.0,6177885,0.2134246484489415
37469,1695.0,6178056,0.21341552473909928
37470,1550.0,6178317,0.2134015998286726
37471,1042.0,6178456,0.21339418425099696
37472,1325.0,6178624,0.21338522188234804
37473,1350.0,6178757,0.21337812694078673
37474,249.0,6178786,0.21337657995478065
37475,632.0,6178867,0.21337225912224447
37476,1337.0,6179070,0.21336143075351113
37477,605.0,6179142,0.21335759028184131
37478,1863.0,6179326,0.21334777605718913
37479,1047.0,6179459,0.21334068236068088
37480,651.0,6179543,0.21333620225283198
37481,1435.0,6179706,0.21332750897862904
37482,1835.0,6179944,0.2133148163678654
37483,1686.0,6180129,0.21330495078451714
37484,1049.0,6180236,0.21329924495268546
37485,1041.0,6180389,0.21329108641157818
37486,616.0,6180472,0.21328666066689847
37487,2622.0,6180836,0.2132672524614357
37488,1047.0,6180979,0.21325962829248898
37489,1051.0,6181089,0.21325376373261515
37490,1049.0,6181193,0.2132482192061433
37491,237.0,6181226,0.2132464599153718
37492,1331.0,6181390,0.2132377169886524
37493,1569.0,6181635,0.21322465657683173
37494,653.0,6181706,0.21322087187229322
37495,2354.0,6182021,0.2132040813876662
37496,247.0,6182050,0.21320253566348593
37497,1925.0,6182237,0.21319256867667655
37498,1323.0,6182425,0.2131825488601623
37499,611.0,6182483,0.2131794577352278
37500,1348.0,6182610,0.21317268939404568
37501,251.0,6182637,0.21317125048306856
37502,1424.0,6182843,0.2131602724449825
37503,1330.0,6183024,0.21315062715967356
37504,734.0,6183118,0.21314561817816427
37505,1345.0,6183264,0.21313783850410709
37506,1038.0,6183431,0.21312894018398973
37507,246.0,6183458,0.2131275015683188
37508,236.0,6183490,0.2131257965549129
37509,1921.0,6183694,0.21311492741509386
37510,1706.0,6183862,0.21310597677498708
37511,738.0,6183933,0.21310219417699663
37512,1350.0,6184069,0.21309494882465962
37513,1333.0,6184200,0.21308797007848984
37514,1048.0,6184311,0.21308205696862498
37515,1045.0,6184454,0.21307443942029963
37516,1947.0,6184646,0.2130642120913855
37517,1909.0,6184901,0.21305062967910895
37518,1341.0,6185075,0.2130413621771278
37519,1061.0,6185174,0.21303608946800418
37520,629.0,6185261,0.21303145598286774
37521,1434.0,6185431,0.21302240233724687
37522,758.0,6185565,0.21301526620540645
37523,611.0,6185659,0.21301026040484256
37524,1908.0,6185951,0.21299471122143923
37525,1047.0,6186067,0.21298853446360427
37526,2344.0,6186423,0.21296957932518104
37527,1326.0,6186578,0.212961326912841
37528,733.0,6186733,0.21295307482027576
37529,654.0,6186801,0.21294945464832227
37530,1328.0,6186924,0.21294290655244985
37531,612.0,6186985,0.21293965919747995
37532,1325.0,6187211,0.21292762844510177
37533,251.0,6187243,0.2129259250306747
37534,2357.0,6187537,0.21291027554835212
37535,815.0,6187678,0.21290277059247553
37536,610.0,6187737,0.21289963029937603
37537,1908.0,6187944,0.21288861302720377
37538,1924.0,6188137,0.21287834139814482
37539,1323.0,6188311,0.21286908139054184
37540,3045.0,6188695,0.21284864693704073
37541,2639.0,6189015,0.21283161972425255
37542,1920.0,6189215,0.2128209784079696
37543,654.0,6189284,0.21281730727729628
37544,627.0,6189362,0.21281315737974668
37545,239.0,6189396,0.21281134847537045
37546,1702.0,6189566,0.21280230418412097
37547,2345.0,6189917,0.2127836315988638
37548,248.0,6189947,0.21278203572741167
37549,1337.0,6190142,0.21277166285471275
37550,609.0,6190217,0.21276767342293604
37551,617.0,6190298,0.21276336492063377
37552,249.0,6190328,0.21276176920118112
37553,1929.0,6190506,0.21275230151192462
37554,1051.0,6190622,0.2127461317838702
37555,245.0,6190654,0.2127444298214108
37556,1573.0,6190872,0.21273283556448103
37557,1348.0,6191009,0.21272554958872428
37558,1056.0,6191129,0.21271916791716372
37559,653.0,6191203,0.21271523264846628
37560,2359.0,6191490,0.21269997087613662
37561,1431.0,6191694,0.21268912345287613
37562,654.0,6191763,0.2126854545966814
37563,1045.0,6191914,0.21267742587130878
37564,1927.0,6192095,0.21266780243431582
37565,653.0,6192166,0.21266402761385186
37566,1913.0,6192428,0.21265009857448106
37567,755.0,6192560,0.21264308123613662
37568,1698.0,6192777,0.21263154566044135
37569,1045.0,6192897,0.2126251668089566
37570,1073.0,6193002,0.21261958547088478
37571,654.0,6193070,0.2126159709682028
37572,1854.0,6193252,0.21260629716039392
37573,750.0,6193402,0.21259832457273967
37574,1920.0,6193615,0.21258700401195216
37575,246.0,6193645,0.21258540961520153
37576,1048.0,6193801,0.21257711894485817
37577,1050.0,6193910,0.21257132629656725
37578,244.0,6193940,0.21256973201739912
37579,1682.0,6194166,0.2125577221653188
37580,1921.0,6194374,0.21254666944975614
37581,1919.0,6194588,0.21253529850569317
37582,1727.0,6194773,0.21252546897421684
37583,751.0,6194938,0.21251670247833482
37584,248.0,6194967,0.21251516173763427
37585,1564.0,6195225,0.21250145495003556
37586,1926.0,6195418,0.21249120200090574
37587,3023.0,6195909,0.21246512030339315
37588,1831.0,6196195,0.2124499295884651
37589,651.0,6196278,0.21244552129761063
37590,1917.0,6196526,0.21243235008195388
37591,616.0,6196610,0.2124278890488849
37592,818.0,6196738,0.2124210914643466
37593,635.0,6196809,0.21241732102296407
37594,636.0,6196887,0.21241317892507136
37595,249.0,6196919,0.2124114796262245
37596,2621.0,6197288,0.2123918855685668
37597,610.0,6197347,0.21238875281096675
37598,603.0,6197451,0.21238323077448945
37599,251.0,6197481,0.21238163790603257
37600,1352.0,6197611,0.2123747356140997
37601,1051.0,6197757,0.21236698407674623
37602,820.0,6197875,0.21236071934233716
37603,738.0,6197949,0.2123567907048777
37604,235.0,6197983,0.2123549856796022
37605,1702.0,6198176,0.21234473979744484
37606,1348.0,6198318,0.21233720169204084
37607,1356.0,6198468,0.21232923919527869
37608,653.0,6198539,0.21232547038425967
37609,1714.0,6198722,0.2123157567149759
37610,241.0,6198755,0.21231400511698917
37611,2348.0,6199074,0.2122970737481096
37612,1150.0,6199202,0.2122902803495945
37613,1351.0,6199325,0.2122837525230227
37614,1325.0,6199479,0.2122755797548548
37615,1580.0,6199662,0.2122658683680157
37616,2632.0,6200007,0.212247561224085
37617,652.0,6200083,0.21224352855822756
37618,3021.0,6200585,0.21221689366343502
37619,1691.0,6200762,0.2122075032724793
37620,1581.0,6200934,0.2121983785448798
37621,1433.0,6201097,0.21218973163605398
37622,652.0,6201175,0.21218559397611164
37623,653.0,6201249,0.21218166857844192
37624,1428.0,6201399,0.21217371191406292
37625,654.0,6201468,0.21217005194864166
37626,1343.0,6201629,0.21216151227484428
37627,654.0,6201698,0.212157852519865
37628,1052.0,6201805,0.2121521773725053
37629,1851.0,6202070,0.21213812275455995
37630,1434.0,6202241,0.21212905404252244
37631,1704.0,6202402,0.21212051601885765
37632,654.0,6202470,0.21211691000028532
37633,240.0,6202503,0.21211516004277745
37634,1924.0,6202710,0.2121041833658956
37635,1313.0,6202902,0.21209400260816
37636,1920.0,6203130,0.21208191359303868
37637,1435.0,6203309,0.21207242313856828
37638,2346.0,6203650,0.21205434473283638
37639,626.0,6203739,0.21204962657556495
37640,3017.0,6204230,0.2120235990781161
37641,737.0,6204307,0.21201951766260688
37642,633.0,6204382,0.21201554233342204
37643,3038.0,6204798,0.21199349386080066
37644,639.0,6204873,0.21198951901955762
37645,241.0,6204903,0.2119879291039282
37646,246.0,6204931,0.21198644519343246
37647,2346.0,6205284,0.2119677382127609
37648,1421.0,6205477,0.21195751101484545
37649,251.0,6205505,0.21195602731727559
37650,1862.0,6205692,0.21194611860337648
37651,739.0,6205760,0.2119425155495354
37652,1045.0,6205894,0.21193541559330092
37653,1425.0,6206061,0.21192656747329838
37654,1151.0,6206245,0.21191681907418958
37655,1431.0,6206418,0.2119076538688167
37656,1433.0,6206585,0.21189880690784219
37657,1910.0,6206847,0.21188492798879252
37658,739.0,6206916,0.21188127300485166
37659,1871.0,6207140,0.2118694079843023
37660,1884.0,6207538,0.21184832802431527
37661,730.0,6207693,0.21184011905962685
37662,1048.0,6207802,0.21183434649431174
37663,1051.0,6207902,0.2118290507011841
37664,654.0,6207971,0.2118253966811184
37665,1051.0,6208083,0.21181946565230392
37666,1339.0,6208274,0.2118093515130303
37667,1688.0,6208493,0.2117977552670339
37668,1580.0,6208697,0.2117869538556019
37669,1046.0,6208837,0.21177954144100739
37670,244.0,6208867,0.21177795310020414
37671,605.0,6208930,0.21177461762329233
37672,1312.0,6209127,0.21176418797890129
37673,818.0,6209255,0.21175741163246012
37674,739.0,6209323,0.21175381178661065
37675,1730.0,6209499,0.21174449482270083
37676,1154.0,6209668,0.21173554880566106
37677,608.0,6209741,0.2117316846666722
37678,1866.0,6209936,0.21172136299734576
37679,252.0,6209963,0.21171993388279
37680,739.0,6210037,0.21171601709975346
37681,1158.0,6210171,0.21170892473109088
37682,745.0,6210294,0.21170241478093177
37683,1329.0,6210536,0.2116896071706689
37684,1345.0,6210703,0.2116807693129552
37685,618.0,6210783,0.211676535739375
37686,1045.0,6210928,0.21166886260307075
37687,737.0,6211000,0.21166505259735727
37688,1439.0,6211143,0.21165748570603893
37689,1061.0,6211243,0.21165219433437646
37690,2350.0,6211569,0.2116349453812841
37691,653.0,6211641,0.21163113598607516
37692,1842.0,6211924,0.21161616361098456
37693,1691.0,6212104,0.21160664109668859
37694,1048.0,6212233,0.21159981689170018
37695,1919.0,6212439,0.21158891978036964
37696,1050.0,6212546,0.21158325985175916
37697,652.0,6212623,0.21157918691269947
37698,734.0,6212705,0.21157484958328274
37699,1041.0,6212845,0.21156744459220872
37700,606.0,6212908,0.21156411243078027
37701,242.0,6212941,0.21156236703383408
37702,1688.0,6213128,0.21155247672312538
37703,3048.0,6213494,0.21153312055464127
37704,755.0,6213605,0.21152725059125746
37705,738.0,6213678,0.21152339025367675
37706,817.0,6213808,0.21151651585434283
37707,654.0,6213877,0.21151286722545729
37708,610.0,6213936,0.21150974743328382
37709,1421.0,6214114,0.21150033545776326
37710,1431.0,6214269,0.21149213997752694
37711,1858.0,6214477,0.21148114267080442
37712,1051.0,6214591,0.21147511554337106
37713,1075.0,6214696,0.21146956439375256
37714,818.0,6214822,0.21146290320655478
37715,654.0,6214891,0.2114592555024796
37716,651.0,6214973,0.2114549206316319
37717,2356.0,6215280,0.21143869208722096
37718,1693.0,6215490,0.21142759184588122
37719,1424.0,6215686,0.21141723214639904
37720,628.0,6215759,0.21141337381663688
37721,752.0,6215880,0.21140697865800592
37722,653.0,6215952,0.2114031733661616
37723,1321.0,6216142,0.2113931319526556
37724,1923.0,6216380,0.21138055443391554
37725,651.0,6216461,0.21137627402049183
37726,1064.0,6216563,0.21137088399355294
37727,1047.0,6216695,0.21136390886859852
37728,247.0,6216723,0.21136242932622967
37729,1581.0,6216915,0.2113522841718381
37730,1927.0,6217118,0.21134155831424506
37731,1422.0,6217339,0.21132988201424774
37732,1037.0,6217522,0.21132021389209574
37733,631.0,6217594,0.21131641016200337
37734,1041.0,6217751,0.21130811615463757
37735,652.0,6217831,0.21130389003404698
37736,1314.0,6218051,0.21129226863823222
37737,2348.0,6218385,0.21127462646816397
37738,735.0,6218500,0.21126855240920792
37739,1327.0,6218653,0.21126047154061464
37740,3038.0,6219039,0.21124008588618357
37741,1574.0,6219210,0.21123105556440652
37742,1045.0,6219339,0.2112242434718577
37743,1697.0,6219514,0.21121500261219464
37744,612.0,6219585,0.21121125357870188
37745,247.0,6219613,0.2112097751049165
37746,234.0,6219648,0.2112079270272384
37747,1339.0,6219836,0.21119800048670145
37748,252.0,6219863,0.2111965749048311
37749,614.0,6219948,0.21119208702473669
37750,817.0,6220080,0.2111851177999856
37751,1020.0,6220349,0.21117091607657473
37752,1425.0,6220513,0.21116225824541904
37753,1424.0,6220678,0.21115354798082686
37754,1706.0,6220849,0.21114452135846654
37755,602.0,6220931,0.21114019293960345
37756,244.0,6220961,0.21113860939389653
37757,1048.0,6221091,0.21113174749973893
37758,3034.0,6221529,0.21110862983620998
37759,248.0,6221558,0.21110709930400032
37760,1324.0,6221720,0.21109854963854055
37761,1579.0,6221892,0.21108947259492805
37762,248.0,6221922,0.21108788942962226
37763,252.0,6221949,0.21108646459099917
37764,1344.0,6222082,0.21107944608185658
37765,1332.0,6222222,0.21107205842960391
37766,3025.0,6222707,0.21104646749079906
37767,649.0,6222798,0.21104166623767728
37768,653.0,6222871,0.2110378147619313
37769,653.0,6222942,0.21103406887349538
37770,815.0,6223085,0.21102652453944484
37771,2361.0,6223377,0.21101112016349238
37772,249.0,6223407,0.2110095375858278
37773,654.0,6223476,0.211005897702243
37774,1046.0,6223596,0.21099956761947145
37775,2360.0,6223875,0.21098485091103955
37776,1695.0,6224058,0.2109751985737013
37777,816.0,6224195,0.21096797279598808
37778,1435.0,6224355,0.21095953424479244
37779,1047.0,6224473,0.21095331102954631
37780,610.0,6224534,0.21095009401568035
37781,1048.0,6224660,0.2109434491915435
37782,641.0,6224795,0.21093632996937922
37783,1581.0,6224971,0.21092704897388256
37784,1333.0,6225098,0.21092035214555227
37785,654.0,6225167,0.2109167138004033
37786,653.0,6225238,0.2109129700614906
37787,605.0,6225329,0.21090817184540123
37788,1345.0,6225499,0.21089920843744983
37789,1327.0,6225622,0.210892723385687
37790,1691.0,6225828,0.2108818626887389
37791,1690.0,6226033,0.21087105526886615
37792,3045.0,6226415,0.21085091804213593
37793,2357.0,6226686,0.21083663337454953
37794,1426.0,6226874,0.2108267242844064
37795,1043.0,6227006,0.21081976711642836
37796,728.0,6227125,0.21081349532086519
37797,1321.0,6227315,0.2108034819164046
37798,244.0,6227345,0.21080190089602124
37799,822.0,6227452,0.21079626201988697
37800,2361.0,6227731,0.21078155949152796
37801,1925.0,6227930,0.21077107336847542
37802,2360.0,6228218,0.21075589839559947
37803,1925.0,6228443,0.2107440437082475
37804,1319.0,6228727,0.21072908141043967
37805,602.0,6228793,0.21072560440884663
37806,239.0,6228824,0.2107239712915364
37807,3055.0,6229155,0.21070653460218294
37808,2363.0,6229409,0.21069315516036322
37809,1154.0,6229542,0.21068614972854338
37810,650.0,6229629,0.21068156735404686
37811,1437.0,6229789,0.21067314025884123
37812,2349.0,6230129,0.21065523380071374
37813,1424.0,6230334,0.21064443799527546
37814,820.0,6230451,0.21063827673480193
37815,247.0,6230480,0.2106367496126403
37816,1427.0,6230635,0.21062858759571151
37817,736.0,6230718,0.21062421709731602
37818,240.0,6230747,0.21062269007708642
37819,1041.0,6230905,0.21061437064409716
37820,1920.0,6231113,0.21060341898019877
37821,652.0,6231192,0.21059925960322734
37822,1330.0,6231424,0.210587045198863
37823,2334.0,6231839,0.2105651979235366
37824,1331.0,6232034,0.21055493311905993
37825,653.0,6232105,0.21055119580169815
37826,653.0,6232175,0.210547511187551
37827,3040.0,6232581,0.2105261416970113
37828,2349.0,6232912,0.2105087213773815
37829,653.0,6232985,0.21050487962779177
37830,612.0,6233048,0.21050156420163152
37831,1859.0,6233245,0.21049119725358634
37832,627.0,6233323,0.2104870927147456
37833,1324.0,6233484,0.21047862077870264
37834,237.0,6233517,0.2104768843370267
37835,241.0,6233547,0.21047530576611634
37836,1701.0,6233744,0.21046494011126646
37837,1564.0,6233949,0.21045415405813095
37838,712.0,6234067,0.21044794575138234
37839,652.0,6234145,0.21044384205593783
37840,2634.0,6234489,0.21042574466145547
37841,2359.0,6234771,0.2104109101675225
37842,1903.0,6235025,0.21039754949726075
37843,2346.0,6235372,0.21037929829921492
37844,736.0,6235442,0.21037561669324814
37845,615.0,6235504,0.2103723558960526
37846,1921.0,6235710,0.21036152199734348
37847,1922.0,6235927,0.21035011019289512
37848,247.0,6235955,0.21034863774709311
37849,3044.0,6236343,0.21032823491623176
37850,251.0,6236373,0.21032665746018794
37851,1580.0,6236554,0.2103171403930722
37852,1049.0,6236661,0.21031151448410956
37853,3031.0,6237113,0.2102877506226825
37854,1052.0,6237223,0.2102819677883311
37855,1910.0,6237441,0.2102705077319417
37856,1321.0,6237575,0.21026346378703795
37857,653.0,6237647,0.21025967907827864
37858,816.0,6237783,0.21025253036982414
37859,612.0,6237849,0.2102490612312594
37860,620.0,6237940,0.21024427811892593
37861,1047.0,6238090,0.21023639410533607
37862,1340.0,6238272,0.21022682856582484
37863,239.0,6238303,0.21022519931401293
37864,606.0,6238368,0.21022178318185275
37865,1161.0,6238482,0.21021579194565784
37866,751.0,6238617,0.210208697281515
37867,1048.0,6238739,0.21020228601321783
37868,1032.0,6238944,0.21019151342076148
37869,817.0,6239075,0.21018462976055607
37870,1575.0,6239257,0.2101750665762693
37871,1431.0,6239423,0.2101663444908994
37872,618.0,6239486,0.21016303439662662
37873,736.0,6239565,0.21015888371716596
37874,607.0,6239643,0.21015478565837686
37875,632.0,6239718,0.21015084529259365
37876,237.0,6239750,0.21014916409234574
37877,1352.0,6239880,0.21014233435464197
37878,1435.0,6240041,0.2101338762948454
37879,817.0,6240175,0.21012683692701864
37880,1348.0,6240317,0.2101193775557789
37881,2333.0,6240720,0.2100982090922204
37882,1572.0,6240973,0.2100849207990791
37883,653.0,6241044,0.21008119182436302
37884,3035.0,6241448,0.21005997469281684
37885,652.0,6241523,0.21005603610472304
37886,1679.0,6241762,0.21004348562994482
37887,635.0,6241834,0.2100397048807572
37888,654.0,6241902,0.21003613423567788
